,maquina_id,linha,turno,total_produzido,data_registro,desconto_min,tempo_esperado_min,producao_esperada,eficiencia
1106,TMF012,12,VES,1836,2023-12-28,0.0,480.0,10176.0,0.1804245283018868
1107,TMF012,12,NOT,334,2023-12-29,0.0,480.0,10176.0,0.03282232704402516
1108,TMF012,12,MAT,5874,2023-12-29,62.0,418.0,8861.6,0.6628599801390268
1109,TMF012,12,VES,2,2023-12-29,0.0,480.0,10176.0,0.00019654088050314466
1110,TMF012,12,NOT,0,2023-12-30,0.0,480.0,10176.0,0.0
1111,TMF012,12,MAT,0,2023-12-30,0.0,480.0,10176.0,0.0
1112,TMF012,12,VES,0,2023-12-30,0.0,480.0,10176.0,0.0
1113,TMF012,12,NOT,0,2023-12-31,0.0,480.0,10176.0,0.0
1114,TMF012,12,MAT,0,2023-12-31,0.0,480.0,10176.0,0.0
1115,TMF012,12,VES,0,2023-12-31,0.0,480.0,10176.0,0.0
1116,TMF007,13,NOT,6896,2023-12-01,60.0,420.0,8904.0,0.7744833782569631
1117,TMF007,13,MAT,5568,2023-12-01,60.0,420.0,8904.0,0.6253369272237197
1118,TMF007,13,VES,7408,2023-12-01,15.0,465.0,9858.0,0.751470886589572
1119,TMF007,13,NOT,7360,2023-12-02,15.0,465.0,9858.0,0.7466017447758166
1120,TMF007,13,MAT,7056,2023-12-02,60.0,420.0,8904.0,0.7924528301886793
1121,TMF007,13,VES,6274,2023-12-02,0.0,480.0,10176.0,0.6165487421383647
1122,TMF007,13,NOT,8782,2023-12-03,0.0,480.0,10176.0,0.8630110062893082
1123,TMF007,13,MAT,38,2023-12-03,0.0,480.0,10176.0,0.0037342767295597485
1124,TMF007,13,VES,8290,2023-12-03,0.0,480.0,10176.0,0.8146619496855346
1125,TMF007,13,NOT,7318,2023-12-04,60.0,420.0,8904.0,0.8218778077268644
1126,TMF007,13,MAT,7106,2023-12-04,60.0,420.0,8904.0,0.7980682839173405
1127,TMF007,13,VES,6152,2023-12-04,60.0,420.0,8904.0,0.6909254267744834
1128,TMF007,13,NOT,9256,2023-12-05,0.0,480.0,10176.0,0.9095911949685535
1129,TMF007,13,MAT,6286,2023-12-05,60.0,420.0,8904.0,0.7059748427672956
1130,TMF007,13,VES,5456,2023-12-05,60.0,420.0,8904.0,0.6127583108715184
1131,TMF007,13,NOT,9576,2023-12-06,0.0,480.0,10176.0,0.9410377358490566
1132,TMF007,13,MAT,5950,2023-12-06,60.0,420.0,8904.0,0.6682389937106918
1133,TMF007,13,VES,5814,2023-12-06,60.0,420.0,8904.0,0.6529649595687331
1134,TMF007,13,NOT,9420,2023-12-07,0.0,480.0,10176.0,0.9257075471698113
1135,TMF007,13,MAT,8802,2023-12-07,12.0,468.0,9921.6,0.887155297532656
1136,TMF007,13,VES,6694,2023-12-07,60.0,420.0,8904.0,0.7517969451931716
1137,TMF007,13,NOT,9548,2023-12-08,0.0,480.0,10176.0,0.9382861635220126
1138,TMF007,13,MAT,9050,2023-12-08,0.0,480.0,10176.0,0.8893474842767296
1139,TMF007,13,VES,6626,2023-12-08,60.0,420.0,8904.0,0.7441599281221922
1140,TMF007,13,NOT,8832,2023-12-09,0.0,480.0,10176.0,0.8679245283018868
1141,TMF007,13,MAT,2302,2023-12-09,60.0,420.0,8904.0,0.2585354896675651
1142,TMF007,13,VES,0,2023-12-09,0.0,480.0,10176.0,0.0
1143,TMF007,13,NOT,0,2023-12-10,0.0,480.0,10176.0,0.0
1144,TMF007,13,MAT,0,2023-12-10,0.0,480.0,10176.0,0.0
1145,TMF007,13,VES,0,2023-12-10,0.0,480.0,10176.0,0.0
1146,TMF007,13,NOT,9830,2023-12-11,0.0,480.0,10176.0,0.965998427672956
1147,TMF007,13,MAT,6036,2023-12-11,0.0,480.0,10176.0,0.5931603773584906
1148,TMF007,13,VES,9072,2023-12-11,0.0,480.0,10176.0,0.8915094339622641
1149,TMF007,13,NOT,8132,2023-12-12,0.0,480.0,10176.0,0.7991352201257862
1150,TMF007,13,MAT,7574,2023-12-12,2.0,478.0,10133.6,0.7474145417225863
1151,TMF007,13,VES,8484,2023-12-12,0.0,480.0,10176.0,0.8337264150943396
1152,TMF007,13,NOT,9884,2023-12-13,0.0,480.0,10176.0,0.9713050314465409
1153,TMF007,13,MAT,8254,2023-12-13,60.0,420.0,8904.0,0.9269991015274034
1154,TMF007,13,VES,6524,2023-12-13,60.0,420.0,8904.0,0.7327044025157232
1155,TMF007,13,NOT,9996,2023-12-14,0.0,480.0,10176.0,0.9823113207547169
1156,TMF007,13,MAT,7654,2023-12-14,60.0,420.0,8904.0,0.8596136567834681
1157,TMF007,13,VES,9530,2023-12-14,0.0,480.0,10176.0,0.9365172955974843
1158,TMF007,13,NOT,9650,2023-12-15,0.0,480.0,10176.0,0.9483097484276729
1159,TMF007,13,MAT,7596,2023-12-15,60.0,420.0,8904.0,0.8530997304582211
1160,TMF007,13,VES,6702,2023-12-15,0.0,480.0,10176.0,0.6586084905660378
1161,TMF007,13,NOT,7600,2023-12-16,0.0,480.0,10176.0,0.7468553459119497
1162,TMF007,13,MAT,7382,2023-12-16,60.0,420.0,8904.0,0.8290655884995508
1163,TMF007,13,VES,0,2023-12-16,0.0,480.0,10176.0,0.0
1164,TMF007,13,NOT,0,2023-12-17,0.0,480.0,10176.0,0.0
1165,TMF007,13,MAT,0,2023-12-17,0.0,480.0,10176.0,0.0
1166,TMF007,13,VES,4,2023-12-17,0.0,480.0,10176.0,0.00039308176100628933
1167,TMF007,13,NOT,6340,2023-12-18,2.0,478.0,10133.6,0.6256414304886714
1168,TMF007,13,MAT,4806,2023-12-18,60.0,420.0,8904.0,0.5397574123989218
1169,TMF007,13,VES,4326,2023-12-18,60.0,420.0,8904.0,0.4858490566037736
1170,TMF007,13,NOT,5572,2023-12-19,0.0,480.0,10176.0,0.547562893081761
1171,TMF007,13,MAT,7298,2023-12-19,60.0,420.0,8904.0,0.8196316262353999
1172,TMF007,13,VES,9504,2023-12-19,0.0,480.0,10176.0,0.9339622641509434
1173,TMF007,13,NOT,9204,2023-12-20,0.0,480.0,10176.0,0.9044811320754716
1174,TMF007,13,MAT,6758,2023-12-20,60.0,420.0,8904.0,0.7589847259658581
1175,TMF007,13,VES,6568,2023-12-20,60.0,420.0,8904.0,0.7376460017969452
1176,TMF007,13,NOT,7872,2023-12-21,0.0,480.0,10176.0,0.7735849056603774
1177,TMF007,13,MAT,8858,2023-12-21,38.0,442.0,9370.4,0.9453171689575686
1178,TMF007,13,VES,9280,2023-12-21,0.0,480.0,10176.0,0.9119496855345912
1179,TMF007,13,NOT,9752,2023-12-22,2.0,478.0,10133.6,0.9623430962343096
1180,TMF007,13,MAT,7388,2023-12-22,2.0,478.0,10133.6,0.7290597615852215
1181,TMF007,13,VES,8118,2023-12-22,0.0,480.0,10176.0,0.7977594339622641
1182,TMF007,13,NOT,9422,2023-12-23,0.0,480.0,10176.0,0.9259040880503144
1183,TMF007,13,MAT,7132,2023-12-23,2.0,478.0,10133.6,0.7037972684929343
1184,TMF007,13,VES,0,2023-12-23,0.0,480.0,10176.0,0.0
1185,TMF007,13,NOT,0,2023-12-24,0.0,480.0,10176.0,0.0
1186,TMF007,13,MAT,0,2023-12-24,0.0,480.0,10176.0,0.0
1187,TMF007,13,VES,0,2023-12-24,0.0,480.0,10176.0,0.0
1188,TMF007,13,NOT,0,2023-12-25,0.0,480.0,10176.0,0.0
1189,TMF007,13,MAT,0,2023-12-25,0.0,480.0,10176.0,0.0
1190,TMF007,13,VES,0,2023-12-25,0.0,480.0,10176.0,0.0
1191,TMF007,13,NOT,0,2023-12-26,0.0,480.0,10176.0,0.0
1192,TMF007,13,MAT,7212,2023-12-26,12.0,468.0,9921.6,0.7268988872762457
1193,TMF007,13,VES,8778,2023-12-26,15.0,465.0,9858.0,0.8904443091905052
1194,TMF007,13,NOT,9664,2023-12-27,0.0,480.0,10176.0,0.949685534591195
1195,TMF007,13,MAT,7914,2023-12-27,60.0,420.0,8904.0,0.8888140161725068
1196,TMF007,13,VES,9234,2023-12-27,0.0,480.0,10176.0,0.9074292452830188
1197,TMF007,13,NOT,9228,2023-12-28,10.0,470.0,9964.0,0.9261340826977118
1198,TMF007,13,MAT,8972,2023-12-28,0.0,480.0,10176.0,0.8816823899371069
1199,TMF007,13,VES,8848,2023-12-28,0.0,480.0,10176.0,0.8694968553459119
1200,TMF007,13,NOT,9052,2023-12-29,10.0,470.0,9964.0,0.9084704937775994
1201,TMF007,13,MAT,7538,2023-12-29,60.0,420.0,8904.0,0.8465858041329739
1202,TMF007,13,VES,0,2023-12-29,0.0,480.0,10176.0,0.0
1203,TMF007,13,NOT,0,2023-12-30,0.0,480.0,10176.0,0.0
1204,TMF007,13,MAT,0,2023-12-30,0.0,480.0,10176.0,0.0
1205,TMF007,13,VES,0,2023-12-30,0.0,480.0,10176.0,0.0
1206,TMF007,13,NOT,0,2023-12-31,0.0,480.0,10176.0,0.0
1207,TMF007,13,MAT,0,2023-12-31,0.0,480.0,10176.0,0.0
1208,TMF007,13,VES,0,2023-12-31,0.0,480.0,10176.0,0.0
1209,TMF010,14,NOT,9952,2023-12-01,18.0,462.0,9794.4,1.016090827411582
1210,TMF010,14,MAT,7860,2023-12-01,60.0,420.0,8904.0,0.8827493261455526
1211,TMF010,14,VES,7998,2023-12-01,0.0,480.0,10176.0,0.7859669811320755
1212,TMF010,14,NOT,7858,2023-12-02,75.0,405.0,8586.0,0.9152108082925693
1213,TMF010,14,MAT,8648,2023-12-02,0.0,480.0,10176.0,0.8498427672955975
1214,TMF010,14,VES,282,2023-12-02,0.0,480.0,10176.0,0.027712264150943397
1215,TMF010,14,NOT,10476,2023-12-03,0.0,480.0,10176.0,1.0294811320754718
1216,TMF010,14,MAT,5170,2023-12-03,62.0,418.0,8861.6,0.583416087388282
1217,TMF010,14,VES,7576,2023-12-03,0.0,480.0,10176.0,0.7444968553459119
1218,TMF010,14,NOT,9414,2023-12-04,0.0,480.0,10176.0,0.9251179245283019
1219,TMF010,14,MAT,8614,2023-12-04,0.0,480.0,10176.0,0.846501572327044
1220,TMF010,14,VES,6494,2023-12-04,60.0,420.0,8904.0,0.7293351302785265
1221,TMF010,14,NOT,9848,2023-12-05,0.0,480.0,10176.0,0.9677672955974843
1222,TMF010,14,MAT,7100,2023-12-05,0.0,480.0,10176.0,0.6977201257861635
1223,TMF010,14,VES,6260,2023-12-05,60.0,420.0,8904.0,0.7030548068283917
1224,TMF010,14,NOT,10354,2023-12-06,0.0,480.0,10176.0,1.01749213836478
1225,TMF010,14,MAT,8636,2023-12-06,0.0,480.0,10176.0,0.8486635220125787
1226,TMF010,14,VES,5316,2023-12-06,60.0,420.0,8904.0,0.5970350404312669
1227,TMF010,14,NOT,9802,2023-12-07,0.0,480.0,10176.0,0.9632468553459119
1228,TMF010,14,MAT,7996,2023-12-07,0.0,480.0,10176.0,0.7857704402515723
1229,TMF010,14,VES,6508,2023-12-07,60.0,420.0,8904.0,0.7309074573225517
1230,TMF010,14,NOT,10286,2023-12-08,0.0,480.0,10176.0,1.010809748427673
1231,TMF010,14,MAT,5056,2023-12-08,0.0,480.0,10176.0,0.4968553459119497
1232,TMF010,14,VES,6388,2023-12-08,60.0,420.0,8904.0,0.7174303683737646
1233,TMF010,14,NOT,10332,2023-12-09,0.0,480.0,10176.0,1.0153301886792452
1234,TMF010,14,MAT,9010,2023-12-09,0.0,480.0,10176.0,0.8854166666666666
1235,TMF010,14,VES,0,2023-12-09,0.0,480.0,10176.0,0.0
1236,TMF010,14,NOT,0,2023-12-10,0.0,480.0,10176.0,0.0
1237,TMF010,14,MAT,0,2023-12-10,0.0,480.0,10176.0,0.0
1238,TMF010,14,VES,0,2023-12-10,0.0,480.0,10176.0,0.0
1239,TMF010,14,NOT,8812,2023-12-11,0.0,480.0,10176.0,0.8659591194968553
1240,TMF010,14,MAT,4534,2023-12-11,0.0,480.0,10176.0,0.4455581761006289
1241,TMF010,14,VES,5300,2023-12-11,0.0,480.0,10176.0,0.5208333333333334
1242,TMF010,14,NOT,6458,2023-12-12,0.0,480.0,10176.0,0.6346305031446541
1243,TMF010,14,MAT,4988,2023-12-12,0.0,480.0,10176.0,0.4901729559748428
1244,TMF010,14,VES,6214,2023-12-12,0.0,480.0,10176.0,0.6106525157232704
1245,TMF010,14,NOT,7592,2023-12-13,0.0,480.0,10176.0,0.7460691823899371
1246,TMF010,14,MAT,6334,2023-12-13,0.0,480.0,10176.0,0.6224449685534591
1247,TMF010,14,VES,4114,2023-12-13,60.0,420.0,8904.0,0.46203953279424975
1248,TMF010,14,NOT,6656,2023-12-14,0.0,480.0,10176.0,0.6540880503144654
1249,TMF010,14,MAT,6390,2023-12-14,0.0,480.0,10176.0,0.6279481132075472
1250,TMF010,14,VES,5784,2023-12-14,0.0,480.0,10176.0,0.5683962264150944
1251,TMF010,14,NOT,7560,2023-12-15,0.0,480.0,10176.0,0.7429245283018868
1252,TMF010,14,MAT,5538,2023-12-15,0.0,480.0,10176.0,0.5442216981132075
1253,TMF010,14,VES,4578,2023-12-15,60.0,420.0,8904.0,0.5141509433962265
1254,TMF010,14,NOT,5582,2023-12-16,60.0,420.0,8904.0,0.6269092542677448
1255,TMF010,14,MAT,5314,2023-12-16,0.0,480.0,10176.0,0.5222091194968553
1256,TMF010,14,VES,0,2023-12-16,0.0,480.0,10176.0,0.0
1257,TMF010,14,NOT,0,2023-12-17,0.0,480.0,10176.0,0.0
1258,TMF010,14,MAT,0,2023-12-17,0.0,480.0,10176.0,0.0
1259,TMF010,14,VES,0,2023-12-17,0.0,480.0,10176.0,0.0
1260,TMF010,14,NOT,2962,2023-12-18,0.0,480.0,10176.0,0.2910770440251572
1261,TMF010,14,MAT,2796,2023-12-18,0.0,480.0,10176.0,0.27476415094339623
1262,TMF010,14,VES,2470,2023-12-18,60.0,420.0,8904.0,0.277403414195867
1263,TMF010,14,NOT,3758,2023-12-19,0.0,480.0,10176.0,0.3693003144654088
1264,TMF010,14,MAT,7218,2023-12-19,0.0,480.0,10176.0,0.7093160377358491
1265,TMF010,14,VES,5408,2023-12-19,0.0,480.0,10176.0,0.5314465408805031
1266,TMF010,14,NOT,8470,2023-12-20,0.0,480.0,10176.0,0.8323506289308176
1267,TMF010,14,MAT,8388,2023-12-20,0.0,480.0,10176.0,0.8242924528301887
1268,TMF010,14,VES,6136,2023-12-20,60.0,420.0,8904.0,0.6891284815813118
1269,TMF010,14,NOT,9600,2023-12-21,0.0,480.0,10176.0,0.9433962264150944
1270,TMF010,14,MAT,5564,2023-12-21,0.0,480.0,10176.0,0.5467767295597484
1271,TMF010,14,VES,5582,2023-12-21,0.0,480.0,10176.0,0.5485455974842768
1272,TMF010,14,NOT,8186,2023-12-22,2.0,478.0,10133.6,0.807807689271335
1273,TMF010,14,MAT,6638,2023-12-22,0.0,480.0,10176.0,0.6523191823899371
1274,TMF010,14,VES,6320,2023-12-22,0.0,480.0,10176.0,0.6210691823899371
1275,TMF010,14,NOT,8894,2023-12-23,0.0,480.0,10176.0,0.8740172955974843
1276,TMF010,14,MAT,7740,2023-12-23,0.0,480.0,10176.0,0.7606132075471698
1277,TMF010,14,VES,2,2023-12-23,0.0,480.0,10176.0,0.00019654088050314466
1278,TMF010,14,NOT,0,2023-12-24,0.0,480.0,10176.0,0.0
1279,TMF010,14,MAT,0,2023-12-24,0.0,480.0,10176.0,0.0
1280,TMF010,14,VES,0,2023-12-24,0.0,480.0,10176.0,0.0
1281,TMF010,14,NOT,0,2023-12-25,0.0,480.0,10176.0,0.0
1282,TMF010,14,MAT,0,2023-12-25,0.0,480.0,10176.0,0.0
1283,TMF010,14,VES,0,2023-12-25,0.0,480.0,10176.0,0.0
1284,TMF010,14,NOT,2,2023-12-26,0.0,480.0,10176.0,0.00019654088050314466
1285,TMF010,14,MAT,6228,2023-12-26,0.0,480.0,10176.0,0.6120283018867925
1286,TMF010,14,VES,7830,2023-12-26,15.0,465.0,9858.0,0.7942787583688375
1287,TMF010,14,NOT,10128,2023-12-27,0.0,480.0,10176.0,0.9952830188679245
1288,TMF010,14,MAT,9312,2023-12-27,0.0,480.0,10176.0,0.9150943396226415
1289,TMF010,14,VES,6406,2023-12-27,0.0,480.0,10176.0,0.6295204402515723
1290,TMF010,14,NOT,8658,2023-12-28,0.0,480.0,10176.0,0.8508254716981132
1291,TMF010,14,MAT,4502,2023-12-28,60.0,420.0,8904.0,0.5056154537286612
1292,TMF010,14,VES,6768,2023-12-28,0.0,480.0,10176.0,0.6650943396226415
1293,TMF010,14,NOT,7098,2023-12-29,8.0,472.0,10006.4,0.7093460185481292
1294,TMF010,14,MAT,5452,2023-12-29,0.0,480.0,10176.0,0.5357704402515723
1295,TMF010,14,VES,2,2023-12-29,0.0,480.0,10176.0,0.00019654088050314466
1296,TMF010,14,NOT,0,2023-12-30,0.0,480.0,10176.0,0.0
1297,TMF010,14,MAT,0,2023-12-30,0.0,480.0,10176.0,0.0
1298,TMF010,14,VES,0,2023-12-30,0.0,480.0,10176.0,0.0
1299,TMF010,14,NOT,0,2023-12-31,0.0,480.0,10176.0,0.0
1300,TMF010,14,MAT,0,2023-12-31,0.0,480.0,10176.0,0.0
1301,TMF010,14,VES,0,2023-12-31,0.0,480.0,10176.0,0.0
