,maquina_id,linha,turno,data_registro,desconto_min,afeta,tempo_esperado_min,performance
356,TMF011,4,VES,2023-12-26,0.0,156.0,480.0,0.325
357,TMF011,4,NOT,2023-12-27,0.0,120.0,480.0,0.25
358,TMF011,4,MAT,2023-12-27,60.0,54.0,420.0,0.12857142857142856
359,TMF011,4,VES,2023-12-27,60.0,110.0,420.0,0.2619047619047619
360,TMF011,4,NOT,2023-12-28,0.0,106.0,480.0,0.22083333333333333
361,TMF011,4,MAT,2023-12-28,60.0,18.0,420.0,0.04285714285714286
362,TMF011,4,VES,2023-12-28,60.0,70.0,420.0,0.16666666666666666
363,TMF011,4,NOT,2023-12-29,0.0,78.0,480.0,0.1625
364,TMF011,4,MAT,2023-12-29,60.0,40.0,420.0,0.09523809523809523
365,TMF011,4,VES,2023-12-29,0.0,480.0,480.0,1.0
366,TMF011,4,NOT,2023-12-30,0.0,0.0,480.0,0.0
367,TMF011,4,MAT,2023-12-30,0.0,0.0,480.0,0.0
368,TMF011,4,VES,2023-12-30,0.0,0.0,480.0,0.0
369,TMF011,4,NOT,2023-12-31,0.0,0.0,480.0,0.0
370,TMF011,4,MAT,2023-12-31,0.0,0.0,480.0,0.0
371,TMF011,4,VES,2023-12-31,0.0,0.0,480.0,0.0
372,TMF014,5,NOT,2023-12-01,0.0,6.0,480.0,0.0125
373,TMF014,5,MAT,2023-12-01,0.0,46.0,480.0,0.09583333333333334
374,TMF014,5,VES,2023-12-01,0.0,72.0,480.0,0.15
375,TMF014,5,NOT,2023-12-02,0.0,66.0,480.0,0.1375
376,TMF014,5,MAT,2023-12-02,0.0,40.0,480.0,0.08333333333333333
377,TMF014,5,VES,2023-12-02,0.0,148.0,480.0,0.30833333333333335
378,TMF014,5,NOT,2023-12-03,0.0,112.0,480.0,0.23333333333333334
379,TMF014,5,MAT,2023-12-03,0.0,100.0,480.0,0.20833333333333334
380,TMF014,5,VES,2023-12-03,0.0,138.0,480.0,0.2875
381,TMF014,5,NOT,2023-12-04,0.0,70.0,480.0,0.14583333333333334
382,TMF014,5,MAT,2023-12-04,60.0,120.0,420.0,0.2857142857142857
383,TMF014,5,VES,2023-12-04,60.0,120.0,420.0,0.2857142857142857
384,TMF014,5,NOT,2023-12-05,0.0,90.0,480.0,0.1875
385,TMF014,5,MAT,2023-12-05,0.0,72.0,480.0,0.15
386,TMF014,5,VES,2023-12-05,0.0,62.0,480.0,0.12916666666666668
387,TMF014,5,NOT,2023-12-06,0.0,106.0,480.0,0.22083333333333333
388,TMF014,5,MAT,2023-12-06,0.0,20.0,480.0,0.041666666666666664
389,TMF014,5,VES,2023-12-06,0.0,52.0,480.0,0.10833333333333334
390,TMF014,5,NOT,2023-12-07,60.0,26.0,420.0,0.06190476190476191
391,TMF014,5,MAT,2023-12-07,0.0,78.0,480.0,0.1625
392,TMF014,5,VES,2023-12-07,0.0,47.0,480.0,0.09791666666666667
393,TMF014,5,NOT,2023-12-08,60.0,24.0,420.0,0.05714285714285714
394,TMF014,5,MAT,2023-12-08,0.0,20.0,480.0,0.041666666666666664
395,TMF014,5,VES,2023-12-08,0.0,53.0,480.0,0.11041666666666666
396,TMF014,5,NOT,2023-12-09,2.0,72.0,478.0,0.1506276150627615
397,TMF014,5,MAT,2023-12-09,0.0,24.0,480.0,0.05
398,TMF014,5,VES,2023-12-09,0.0,480.0,480.0,1.0
399,TMF014,5,NOT,2023-12-10,0.0,0.0,480.0,0.0
400,TMF014,5,MAT,2023-12-10,0.0,0.0,480.0,0.0
401,TMF014,5,VES,2023-12-10,0.0,0.0,480.0,0.0
402,TMF014,5,NOT,2023-12-11,0.0,120.0,480.0,0.25
403,TMF014,5,MAT,2023-12-11,0.0,38.0,480.0,0.07916666666666666
404,TMF014,5,VES,2023-12-11,0.0,77.0,480.0,0.16041666666666668
405,TMF014,5,NOT,2023-12-12,60.0,2.0,420.0,0.004761904761904762
406,TMF014,5,MAT,2023-12-12,60.0,26.0,420.0,0.06190476190476191
407,TMF014,5,VES,2023-12-12,0.0,54.0,480.0,0.1125
408,TMF014,5,NOT,2023-12-13,0.0,76.0,480.0,0.15833333333333333
409,TMF014,5,MAT,2023-12-13,0.0,98.0,480.0,0.20416666666666666
410,TMF014,5,VES,2023-12-13,60.0,70.0,420.0,0.16666666666666666
411,TMF014,5,NOT,2023-12-14,0.0,78.0,480.0,0.1625
412,TMF014,5,MAT,2023-12-14,0.0,36.0,480.0,0.075
413,TMF014,5,VES,2023-12-14,0.0,18.0,480.0,0.0375
414,TMF014,5,NOT,2023-12-15,0.0,68.0,480.0,0.14166666666666666
415,TMF014,5,MAT,2023-12-15,0.0,0.0,480.0,0.0
416,TMF014,5,VES,2023-12-15,0.0,52.0,480.0,0.10833333333333334
417,TMF014,5,NOT,2023-12-16,0.0,72.0,480.0,0.15
418,TMF014,5,MAT,2023-12-16,0.0,22.0,480.0,0.04583333333333333
419,TMF014,5,VES,2023-12-16,0.0,0.0,480.0,0.0
420,TMF014,5,NOT,2023-12-17,0.0,0.0,480.0,0.0
421,TMF014,5,MAT,2023-12-17,0.0,0.0,480.0,0.0
422,TMF014,5,VES,2023-12-17,0.0,0.0,480.0,0.0
423,TMF014,5,NOT,2023-12-18,60.0,24.0,420.0,0.05714285714285714
424,TMF014,5,MAT,2023-12-18,0.0,16.0,480.0,0.03333333333333333
425,TMF014,5,VES,2023-12-18,0.0,68.0,480.0,0.14166666666666666
426,TMF014,5,NOT,2023-12-19,10.0,92.0,470.0,0.19574468085106383
427,TMF014,5,MAT,2023-12-19,0.0,52.0,480.0,0.10833333333333334
428,TMF014,5,VES,2023-12-19,0.0,24.0,480.0,0.05
429,TMF014,5,NOT,2023-12-20,0.0,62.0,480.0,0.12916666666666668
430,TMF014,5,MAT,2023-12-20,0.0,34.0,480.0,0.07083333333333333
431,TMF014,5,VES,2023-12-20,0.0,88.0,480.0,0.18333333333333332
432,TMF014,5,NOT,2023-12-21,0.0,68.0,480.0,0.14166666666666666
433,TMF014,5,MAT,2023-12-21,0.0,22.0,480.0,0.04583333333333333
434,TMF014,5,VES,2023-12-21,0.0,32.0,480.0,0.06666666666666667
435,TMF014,5,NOT,2023-12-22,60.0,38.0,420.0,0.09047619047619047
436,TMF014,5,MAT,2023-12-22,0.0,54.0,480.0,0.1125
437,TMF014,5,VES,2023-12-22,0.0,86.0,480.0,0.17916666666666667
438,TMF014,5,NOT,2023-12-23,0.0,98.0,480.0,0.20416666666666666
439,TMF014,5,MAT,2023-12-23,0.0,42.0,480.0,0.0875
440,TMF014,5,VES,2023-12-23,0.0,480.0,480.0,1.0
441,TMF014,5,NOT,2023-12-24,0.0,0.0,480.0,0.0
442,TMF014,5,MAT,2023-12-24,0.0,0.0,480.0,0.0
443,TMF014,5,VES,2023-12-24,0.0,0.0,480.0,0.0
444,TMF014,5,NOT,2023-12-25,0.0,0.0,480.0,0.0
445,TMF014,5,MAT,2023-12-25,0.0,0.0,480.0,0.0
446,TMF014,5,VES,2023-12-25,0.0,0.0,480.0,0.0
447,TMF014,5,NOT,2023-12-26,0.0,0.0,480.0,0.0
448,TMF014,5,MAT,2023-12-26,0.0,14.0,480.0,0.029166666666666667
449,TMF014,5,VES,2023-12-26,88.0,86.0,392.0,0.2193877551020408
450,TMF014,5,NOT,2023-12-27,0.0,90.0,480.0,0.1875
451,TMF014,5,MAT,2023-12-27,0.0,2.0,480.0,0.004166666666666667
452,TMF014,5,VES,2023-12-27,0.0,26.0,480.0,0.05416666666666667
453,TMF014,5,NOT,2023-12-28,0.0,64.0,480.0,0.13333333333333333
454,TMF014,5,MAT,2023-12-28,0.0,2.0,480.0,0.004166666666666667
455,TMF014,5,VES,2023-12-28,0.0,18.0,480.0,0.0375
456,TMF014,5,NOT,2023-12-29,60.0,20.0,420.0,0.047619047619047616
457,TMF014,5,MAT,2023-12-29,0.0,62.0,480.0,0.12916666666666668
458,TMF014,5,VES,2023-12-29,0.0,480.0,480.0,1.0
459,TMF014,5,NOT,2023-12-30,0.0,0.0,480.0,0.0
460,TMF014,5,MAT,2023-12-30,0.0,0.0,480.0,0.0
461,TMF014,5,VES,2023-12-30,0.0,0.0,480.0,0.0
462,TMF014,5,NOT,2023-12-31,0.0,0.0,480.0,0.0
463,TMF014,5,MAT,2023-12-31,0.0,0.0,480.0,0.0
464,TMF014,5,VES,2023-12-31,0.0,0.0,480.0,0.0
465,TMF004,6,NOT,2023-12-01,0.0,28.0,480.0,0.058333333333333334
466,TMF004,6,MAT,2023-12-01,0.0,64.0,480.0,0.13333333333333333
467,TMF004,6,VES,2023-12-01,60.0,86.0,420.0,0.20476190476190476
468,TMF004,6,NOT,2023-12-02,0.0,80.0,480.0,0.16666666666666666
469,TMF004,6,MAT,2023-12-02,0.0,92.0,480.0,0.19166666666666668
470,TMF004,6,VES,2023-12-02,60.0,116.0,420.0,0.2761904761904762
471,TMF004,6,NOT,2023-12-03,0.0,142.0,480.0,0.29583333333333334
472,TMF004,6,MAT,2023-12-03,0.0,2.0,480.0,0.004166666666666667
473,TMF004,6,VES,2023-12-03,60.0,420.0,420.0,1.0
474,TMF004,6,NOT,2023-12-04,0.0,302.0,480.0,0.6291666666666667
475,TMF004,6,MAT,2023-12-04,60.0,124.0,420.0,0.29523809523809524
476,TMF004,6,VES,2023-12-04,60.0,262.0,420.0,0.6238095238095238
477,TMF004,6,NOT,2023-12-05,0.0,90.0,480.0,0.1875
478,TMF004,6,MAT,2023-12-05,0.0,32.0,480.0,0.06666666666666667
479,TMF004,6,VES,2023-12-05,0.0,106.0,480.0,0.22083333333333333
480,TMF004,6,NOT,2023-12-06,10.0,272.0,470.0,0.5787234042553191
481,TMF004,6,MAT,2023-12-06,0.0,42.0,480.0,0.0875
482,TMF004,6,VES,2023-12-06,0.0,199.0,480.0,0.41458333333333336
483,TMF004,6,NOT,2023-12-07,60.0,92.0,420.0,0.21904761904761905
484,TMF004,6,MAT,2023-12-07,60.0,70.0,420.0,0.16666666666666666
485,TMF004,6,VES,2023-12-07,0.0,142.0,480.0,0.29583333333333334
486,TMF004,6,NOT,2023-12-08,60.0,88.0,420.0,0.20952380952380953
487,TMF004,6,MAT,2023-12-08,0.0,114.0,480.0,0.2375
488,TMF004,6,VES,2023-12-08,0.0,75.0,480.0,0.15625
489,TMF004,6,NOT,2023-12-09,6.0,86.0,474.0,0.18143459915611815
490,TMF004,6,MAT,2023-12-09,0.0,122.0,480.0,0.25416666666666665
491,TMF004,6,VES,2023-12-09,0.0,480.0,480.0,1.0
492,TMF004,6,NOT,2023-12-10,0.0,0.0,480.0,0.0
493,TMF004,6,MAT,2023-12-10,0.0,0.0,480.0,0.0
494,TMF004,6,VES,2023-12-10,0.0,0.0,480.0,0.0
495,TMF004,6,NOT,2023-12-11,0.0,262.0,480.0,0.5458333333333333
496,TMF004,6,MAT,2023-12-11,0.0,68.0,480.0,0.14166666666666666
497,TMF004,6,VES,2023-12-11,0.0,131.0,480.0,0.27291666666666664
498,TMF004,6,NOT,2023-12-12,2.0,76.0,478.0,0.1589958158995816
499,TMF004,6,MAT,2023-12-12,60.0,78.0,420.0,0.18571428571428572
500,TMF004,6,VES,2023-12-12,0.0,76.0,480.0,0.15833333333333333
501,TMF004,6,NOT,2023-12-13,0.0,102.0,480.0,0.2125
502,TMF004,6,MAT,2023-12-13,0.0,188.0,480.0,0.39166666666666666
503,TMF004,6,VES,2023-12-13,0.0,84.0,480.0,0.175
504,TMF004,6,NOT,2023-12-14,60.0,30.0,420.0,0.07142857142857142
505,TMF004,6,MAT,2023-12-14,0.0,30.0,480.0,0.0625
506,TMF004,6,VES,2023-12-14,0.0,98.0,480.0,0.20416666666666666
507,TMF004,6,NOT,2023-12-15,0.0,96.0,480.0,0.2
508,TMF004,6,MAT,2023-12-15,0.0,44.0,480.0,0.09166666666666666
509,TMF004,6,VES,2023-12-15,0.0,32.0,480.0,0.06666666666666667
510,TMF004,6,NOT,2023-12-16,0.0,84.0,480.0,0.175
511,TMF004,6,MAT,2023-12-16,0.0,60.0,480.0,0.125
512,TMF004,6,VES,2023-12-16,0.0,0.0,480.0,0.0
513,TMF004,6,NOT,2023-12-17,0.0,0.0,480.0,0.0
514,TMF004,6,MAT,2023-12-17,0.0,0.0,480.0,0.0
515,TMF004,6,VES,2023-12-17,0.0,0.0,480.0,0.0
516,TMF004,6,NOT,2023-12-18,60.0,10.0,420.0,0.023809523809523808
517,TMF004,6,MAT,2023-12-18,0.0,58.0,480.0,0.12083333333333333
518,TMF004,6,VES,2023-12-18,0.0,66.0,480.0,0.1375
519,TMF004,6,NOT,2023-12-19,70.0,62.0,410.0,0.15121951219512195
520,TMF004,6,MAT,2023-12-19,0.0,72.0,480.0,0.15
521,TMF004,6,VES,2023-12-19,60.0,164.0,420.0,0.3904761904761905
522,TMF004,6,NOT,2023-12-20,0.0,106.0,480.0,0.22083333333333333
523,TMF004,6,MAT,2023-12-20,0.0,136.0,480.0,0.2833333333333333
524,TMF004,6,VES,2023-12-20,0.0,82.0,480.0,0.17083333333333334
525,TMF004,6,NOT,2023-12-21,0.0,104.0,480.0,0.21666666666666667
526,TMF004,6,MAT,2023-12-21,0.0,98.0,480.0,0.20416666666666666
527,TMF004,6,VES,2023-12-21,0.0,40.0,480.0,0.08333333333333333
528,TMF004,6,NOT,2023-12-22,60.0,78.0,420.0,0.18571428571428572
529,TMF004,6,MAT,2023-12-22,50.0,60.0,430.0,0.13953488372093023
530,TMF004,6,VES,2023-12-22,0.0,92.0,480.0,0.19166666666666668
531,TMF004,6,NOT,2023-12-23,0.0,120.0,480.0,0.25
532,TMF004,6,MAT,2023-12-23,0.0,148.0,480.0,0.30833333333333335
533,TMF004,6,VES,2023-12-23,0.0,480.0,480.0,1.0
534,TMF004,6,NOT,2023-12-24,0.0,0.0,480.0,0.0
535,TMF004,6,MAT,2023-12-24,0.0,0.0,480.0,0.0
536,TMF004,6,VES,2023-12-24,0.0,0.0,480.0,0.0
537,TMF004,6,NOT,2023-12-25,0.0,0.0,480.0,0.0
538,TMF004,6,MAT,2023-12-25,0.0,0.0,480.0,0.0
539,TMF004,6,VES,2023-12-25,0.0,0.0,480.0,0.0
540,TMF004,6,NOT,2023-12-26,0.0,0.0,480.0,0.0
541,TMF004,6,MAT,2023-12-26,0.0,80.0,480.0,0.16666666666666666
542,TMF004,6,VES,2023-12-26,0.0,64.0,480.0,0.13333333333333333
543,TMF004,6,NOT,2023-12-27,0.0,122.0,480.0,0.25416666666666665
544,TMF004,6,MAT,2023-12-27,0.0,80.0,480.0,0.16666666666666666
545,TMF004,6,VES,2023-12-27,0.0,20.0,480.0,0.041666666666666664
546,TMF004,6,NOT,2023-12-28,0.0,92.0,480.0,0.19166666666666668
547,TMF004,6,MAT,2023-12-28,0.0,24.0,480.0,0.05
548,TMF004,6,VES,2023-12-28,0.0,98.0,480.0,0.20416666666666666
549,TMF004,6,NOT,2023-12-29,60.0,128.0,420.0,0.3047619047619048
550,TMF004,6,MAT,2023-12-29,0.0,44.0,480.0,0.09166666666666666
551,TMF004,6,VES,2023-12-29,0.0,480.0,480.0,1.0
552,TMF004,6,NOT,2023-12-30,0.0,0.0,480.0,0.0
553,TMF004,6,MAT,2023-12-30,0.0,0.0,480.0,0.0
554,TMF004,6,VES,2023-12-30,0.0,470.0,480.0,0.9791666666666666
555,TMF004,6,NOT,2023-12-31,0.0,0.0,480.0,0.0
556,TMF004,6,MAT,2023-12-31,0.0,0.0,480.0,0.0
557,TMF004,6,VES,2023-12-31,0.0,0.0,480.0,0.0
558,TMF009,7,NOT,2023-12-01,0.0,0.0,480.0,0.0
559,TMF009,7,MAT,2023-12-01,0.0,0.0,480.0,0.0
560,TMF009,7,VES,2023-12-01,2.0,0.0,478.0,0.0
561,TMF009,7,NOT,2023-12-02,0.0,0.0,480.0,0.0
562,TMF009,7,MAT,2023-12-02,0.0,12.0,480.0,0.025
563,TMF009,7,VES,2023-12-02,60.0,6.0,420.0,0.014285714285714285
564,TMF009,7,NOT,2023-12-03,0.0,2.0,480.0,0.004166666666666667
565,TMF009,7,MAT,2023-12-03,0.0,20.0,480.0,0.041666666666666664
566,TMF009,7,VES,2023-12-03,60.0,70.0,420.0,0.16666666666666666
567,TMF009,7,NOT,2023-12-04,0.0,2.0,480.0,0.004166666666666667
568,TMF009,7,MAT,2023-12-04,0.0,14.0,480.0,0.029166666666666667
569,TMF009,7,VES,2023-12-04,10.0,50.0,470.0,0.10638297872340426
570,TMF009,7,NOT,2023-12-05,0.0,0.0,480.0,0.0
571,TMF009,7,MAT,2023-12-05,0.0,0.0,480.0,0.0
572,TMF009,7,VES,2023-12-05,6.0,0.0,474.0,0.0
573,TMF009,7,NOT,2023-12-06,0.0,0.0,480.0,0.0
574,TMF009,7,MAT,2023-12-06,0.0,0.0,480.0,0.0
575,TMF009,7,VES,2023-12-06,0.0,4.0,480.0,0.008333333333333333
576,TMF009,7,NOT,2023-12-07,0.0,0.0,480.0,0.0
577,TMF009,7,MAT,2023-12-07,0.0,20.0,480.0,0.041666666666666664
578,TMF009,7,VES,2023-12-07,0.0,74.0,480.0,0.15416666666666667
579,TMF009,7,NOT,2023-12-08,60.0,38.0,420.0,0.09047619047619047
580,TMF009,7,MAT,2023-12-08,60.0,56.0,420.0,0.13333333333333333
581,TMF009,7,VES,2023-12-08,0.0,86.0,480.0,0.17916666666666667
582,TMF009,7,NOT,2023-12-09,10.0,88.0,470.0,0.18723404255319148
583,TMF009,7,MAT,2023-12-09,0.0,18.0,480.0,0.0375
584,TMF009,7,VES,2023-12-09,0.0,470.0,480.0,0.9791666666666666
585,TMF009,7,NOT,2023-12-10,0.0,0.0,480.0,0.0
586,TMF009,7,MAT,2023-12-10,0.0,0.0,480.0,0.0
587,TMF009,7,VES,2023-12-10,0.0,0.0,480.0,0.0
588,TMF009,7,NOT,2023-12-11,10.0,222.0,470.0,0.4723404255319149
589,TMF009,7,MAT,2023-12-11,15.0,57.0,465.0,0.12258064516129032
590,TMF009,7,VES,2023-12-11,0.0,104.0,480.0,0.21666666666666667
591,TMF009,7,NOT,2023-12-12,60.0,54.0,420.0,0.12857142857142856
592,TMF009,7,MAT,2023-12-12,0.0,54.0,480.0,0.1125
593,TMF009,7,VES,2023-12-12,0.0,74.0,480.0,0.15416666666666667
594,TMF009,7,NOT,2023-12-13,0.0,80.0,480.0,0.16666666666666666
595,TMF009,7,MAT,2023-12-13,15.0,41.0,465.0,0.08817204301075268
596,TMF009,7,VES,2023-12-13,0.0,84.0,480.0,0.175
597,TMF009,7,NOT,2023-12-14,60.0,44.0,420.0,0.10476190476190476
598,TMF009,7,MAT,2023-12-14,0.0,32.0,480.0,0.06666666666666667
599,TMF009,7,VES,2023-12-14,0.0,146.0,480.0,0.30416666666666664
600,TMF009,7,NOT,2023-12-15,0.0,84.0,480.0,0.175
601,TMF009,7,MAT,2023-12-15,0.0,70.0,480.0,0.14583333333333334
602,TMF009,7,VES,2023-12-15,0.0,152.0,480.0,0.31666666666666665
603,TMF009,7,NOT,2023-12-16,0.0,118.0,480.0,0.24583333333333332
604,TMF009,7,MAT,2023-12-16,0.0,88.0,480.0,0.18333333333333332
605,TMF009,7,VES,2023-12-16,0.0,0.0,480.0,0.0
606,TMF009,7,NOT,2023-12-17,0.0,0.0,480.0,0.0
607,TMF009,7,MAT,2023-12-17,0.0,0.0,480.0,0.0
608,TMF009,7,VES,2023-12-17,0.0,0.0,480.0,0.0
609,TMF009,7,NOT,2023-12-18,60.0,168.0,420.0,0.4
610,TMF009,7,MAT,2023-12-18,15.0,89.0,465.0,0.1913978494623656
611,TMF009,7,VES,2023-12-18,0.0,42.0,480.0,0.0875
612,TMF009,7,NOT,2023-12-19,2.0,20.0,478.0,0.04184100418410042
613,TMF009,7,MAT,2023-12-19,0.0,4.0,480.0,0.008333333333333333
614,TMF009,7,VES,2023-12-19,0.0,56.0,480.0,0.11666666666666667
615,TMF009,7,NOT,2023-12-20,0.0,96.0,480.0,0.2
616,TMF009,7,MAT,2023-12-20,0.0,18.0,480.0,0.0375
617,TMF009,7,VES,2023-12-20,0.0,100.0,480.0,0.20833333333333334
618,TMF009,7,NOT,2023-12-21,0.0,86.0,480.0,0.17916666666666667
619,TMF009,7,MAT,2023-12-21,0.0,26.0,480.0,0.05416666666666667
620,TMF009,7,VES,2023-12-21,0.0,74.0,480.0,0.15416666666666667
621,TMF009,7,NOT,2023-12-22,60.0,24.0,420.0,0.05714285714285714
622,TMF009,7,MAT,2023-12-22,0.0,78.0,480.0,0.1625
623,TMF009,7,VES,2023-12-22,0.0,60.0,480.0,0.125
624,TMF009,7,NOT,2023-12-23,60.0,90.0,420.0,0.21428571428571427
625,TMF009,7,MAT,2023-12-23,0.0,62.0,480.0,0.12916666666666668
626,TMF009,7,VES,2023-12-23,0.0,480.0,480.0,1.0
627,TMF009,7,NOT,2023-12-24,0.0,0.0,480.0,0.0
628,TMF009,7,MAT,2023-12-24,0.0,0.0,480.0,0.0
629,TMF009,7,VES,2023-12-24,0.0,0.0,480.0,0.0
630,TMF009,7,NOT,2023-12-25,0.0,0.0,480.0,0.0
631,TMF009,7,MAT,2023-12-25,0.0,0.0,480.0,0.0
632,TMF009,7,VES,2023-12-25,0.0,0.0,480.0,0.0
633,TMF009,7,NOT,2023-12-26,0.0,0.0,480.0,0.0
634,TMF009,7,MAT,2023-12-26,0.0,40.0,480.0,0.08333333333333333
635,TMF009,7,VES,2023-12-26,60.0,152.0,420.0,0.3619047619047619
636,TMF009,7,NOT,2023-12-27,0.0,104.0,480.0,0.21666666666666667
637,TMF009,7,MAT,2023-12-27,15.0,53.0,465.0,0.11397849462365592
638,TMF009,7,VES,2023-12-27,0.0,44.0,480.0,0.09166666666666666
639,TMF009,7,NOT,2023-12-28,0.0,74.0,480.0,0.15416666666666667
640,TMF009,7,MAT,2023-12-28,0.0,10.0,480.0,0.020833333333333332
641,TMF009,7,VES,2023-12-28,0.0,66.0,480.0,0.1375
642,TMF009,7,NOT,2023-12-29,60.0,32.0,420.0,0.0761904761904762
643,TMF009,7,MAT,2023-12-29,0.0,82.0,480.0,0.17083333333333334
644,TMF009,7,VES,2023-12-29,0.0,480.0,480.0,1.0
645,TMF009,7,NOT,2023-12-30,0.0,0.0,480.0,0.0
646,TMF009,7,MAT,2023-12-30,0.0,0.0,480.0,0.0
647,TMF009,7,VES,2023-12-30,0.0,0.0,480.0,0.0
648,TMF009,7,NOT,2023-12-31,0.0,0.0,480.0,0.0
649,TMF009,7,MAT,2023-12-31,0.0,0.0,480.0,0.0
650,TMF009,7,VES,2023-12-31,0.0,0.0,480.0,0.0
651,TMF001,8,NOT,2023-12-01,0.0,4.0,480.0,0.008333333333333333
652,TMF001,8,MAT,2023-12-01,0.0,52.0,480.0,0.10833333333333334
653,TMF001,8,VES,2023-12-01,60.0,124.0,420.0,0.29523809523809524
654,TMF001,8,NOT,2023-12-02,0.0,94.0,480.0,0.19583333333333333
655,TMF001,8,MAT,2023-12-02,0.0,44.0,480.0,0.09166666666666666
656,TMF001,8,VES,2023-12-02,60.0,110.0,420.0,0.2619047619047619
657,TMF001,8,NOT,2023-12-03,0.0,362.0,480.0,0.7541666666666667
658,TMF001,8,MAT,2023-12-03,0.0,124.0,480.0,0.25833333333333336
659,TMF001,8,VES,2023-12-03,60.0,108.0,420.0,0.2571428571428571
660,TMF001,8,NOT,2023-12-04,0.0,136.0,480.0,0.2833333333333333
661,TMF001,8,MAT,2023-12-04,70.0,60.0,410.0,0.14634146341463414
662,TMF001,8,VES,2023-12-04,0.0,216.0,480.0,0.45
663,TMF001,8,NOT,2023-12-05,0.0,134.0,480.0,0.2791666666666667
664,TMF001,8,MAT,2023-12-05,0.0,70.0,480.0,0.14583333333333334
665,TMF001,8,VES,2023-12-05,60.0,164.0,420.0,0.3904761904761905
666,TMF001,8,NOT,2023-12-06,0.0,90.0,480.0,0.1875
667,TMF001,8,MAT,2023-12-06,0.0,34.0,480.0,0.07083333333333333
668,TMF001,8,VES,2023-12-06,0.0,46.0,480.0,0.09583333333333334
669,TMF001,8,NOT,2023-12-07,60.0,36.0,420.0,0.08571428571428572
670,TMF001,8,MAT,2023-12-07,60.0,112.0,420.0,0.26666666666666666
671,TMF001,8,VES,2023-12-07,0.0,86.0,480.0,0.17916666666666667
672,TMF001,8,NOT,2023-12-08,60.0,152.0,420.0,0.3619047619047619
673,TMF001,8,MAT,2023-12-08,0.0,48.0,480.0,0.1
674,TMF001,8,VES,2023-12-08,0.0,46.0,480.0,0.09583333333333334
675,TMF001,8,NOT,2023-12-09,18.0,74.0,462.0,0.16017316017316016
676,TMF001,8,MAT,2023-12-09,0.0,32.0,480.0,0.06666666666666667
677,TMF001,8,VES,2023-12-09,0.0,480.0,480.0,1.0
678,TMF001,8,NOT,2023-12-10,0.0,0.0,480.0,0.0
679,TMF001,8,MAT,2023-12-10,0.0,0.0,480.0,0.0
680,TMF001,8,VES,2023-12-10,0.0,0.0,480.0,0.0
681,TMF001,8,NOT,2023-12-11,0.0,120.0,480.0,0.25
682,TMF001,8,MAT,2023-12-11,15.0,53.0,465.0,0.11397849462365592
683,TMF001,8,VES,2023-12-11,0.0,70.0,480.0,0.14583333333333334
684,TMF001,8,NOT,2023-12-12,60.0,46.0,420.0,0.10952380952380952
685,TMF001,8,MAT,2023-12-12,0.0,56.0,480.0,0.11666666666666667
686,TMF001,8,VES,2023-12-12,0.0,78.0,480.0,0.1625
687,TMF001,8,NOT,2023-12-13,0.0,74.0,480.0,0.15416666666666667
688,TMF001,8,MAT,2023-12-13,15.0,65.0,465.0,0.13978494623655913
689,TMF001,8,VES,2023-12-13,0.0,70.0,480.0,0.14583333333333334
690,TMF001,8,NOT,2023-12-14,60.0,44.0,420.0,0.10476190476190476
691,TMF001,8,MAT,2023-12-14,0.0,54.0,480.0,0.1125
692,TMF001,8,VES,2023-12-14,60.0,122.0,420.0,0.2904761904761905
693,TMF001,8,NOT,2023-12-15,0.0,98.0,480.0,0.20416666666666666
694,TMF001,8,MAT,2023-12-15,0.0,28.0,480.0,0.058333333333333334
695,TMF001,8,VES,2023-12-15,0.0,90.0,480.0,0.1875
696,TMF001,8,NOT,2023-12-16,10.0,102.0,470.0,0.2170212765957447
697,TMF001,8,MAT,2023-12-16,0.0,50.0,480.0,0.10416666666666667
698,TMF001,8,VES,2023-12-16,0.0,0.0,480.0,0.0
699,TMF001,8,NOT,2023-12-17,0.0,0.0,480.0,0.0
700,TMF001,8,MAT,2023-12-17,0.0,0.0,480.0,0.0
701,TMF001,8,VES,2023-12-17,0.0,0.0,480.0,0.0
702,TMF001,8,NOT,2023-12-18,60.0,40.0,420.0,0.09523809523809523
703,TMF001,8,MAT,2023-12-18,15.0,115.0,465.0,0.24731182795698925
704,TMF001,8,VES,2023-12-18,0.0,24.0,480.0,0.05
705,TMF001,8,NOT,2023-12-19,8.0,20.0,472.0,0.0423728813559322
706,TMF001,8,MAT,2023-12-19,0.0,16.0,480.0,0.03333333333333333
707,TMF001,8,VES,2023-12-19,0.0,104.0,480.0,0.21666666666666667
708,TMF001,8,NOT,2023-12-20,0.0,100.0,480.0,0.20833333333333334
709,TMF001,8,MAT,2023-12-20,0.0,56.0,480.0,0.11666666666666667
710,TMF001,8,VES,2023-12-20,0.0,44.0,480.0,0.09166666666666666
711,TMF001,8,NOT,2023-12-21,0.0,94.0,480.0,0.19583333333333333
712,TMF001,8,MAT,2023-12-21,0.0,50.0,480.0,0.10416666666666667
713,TMF001,8,VES,2023-12-21,0.0,106.0,480.0,0.22083333333333333
714,TMF001,8,NOT,2023-12-22,60.0,238.0,420.0,0.5666666666666667
715,TMF001,8,MAT,2023-12-22,0.0,142.0,480.0,0.29583333333333334
716,TMF001,8,VES,2023-12-22,0.0,78.0,480.0,0.1625
