,maquina_id,linha,turno,data_registro,desconto_min,afeta,tempo_esperado_min,reparo
377,TMF014,5,VES,2023-12-02,0.0,0.0,480.0,0.0
378,TMF014,5,NOT,2023-12-03,0.0,0.0,480.0,0.0
379,TMF014,5,MAT,2023-12-03,0.0,0.0,480.0,0.0
380,TMF014,5,VES,2023-12-03,0.0,0.0,480.0,0.0
381,TMF014,5,NOT,2023-12-04,0.0,0.0,480.0,0.0
382,TMF014,5,MAT,2023-12-04,0.0,0.0,480.0,0.0
383,TMF014,5,VES,2023-12-04,0.0,0.0,480.0,0.0
384,TMF014,5,NOT,2023-12-05,0.0,0.0,480.0,0.0
385,TMF014,5,MAT,2023-12-05,0.0,0.0,480.0,0.0
386,TMF014,5,VES,2023-12-05,0.0,0.0,480.0,0.0
387,TMF014,5,NOT,2023-12-06,0.0,0.0,480.0,0.0
388,TMF014,5,MAT,2023-12-06,0.0,0.0,480.0,0.0
389,TMF014,5,VES,2023-12-06,0.0,0.0,480.0,0.0
390,TMF014,5,NOT,2023-12-07,0.0,0.0,480.0,0.0
391,TMF014,5,MAT,2023-12-07,0.0,0.0,480.0,0.0
392,TMF014,5,VES,2023-12-07,0.0,0.0,480.0,0.0
393,TMF014,5,NOT,2023-12-08,0.0,0.0,480.0,0.0
394,TMF014,5,MAT,2023-12-08,0.0,0.0,480.0,0.0
395,TMF014,5,VES,2023-12-08,0.0,0.0,480.0,0.0
396,TMF014,5,NOT,2023-12-09,0.0,0.0,480.0,0.0
397,TMF014,5,MAT,2023-12-09,0.0,0.0,480.0,0.0
398,TMF014,5,VES,2023-12-09,0.0,0.0,480.0,0.0
399,TMF014,5,NOT,2023-12-10,0.0,480.0,480.0,1.0
400,TMF014,5,MAT,2023-12-10,0.0,0.0,480.0,0.0
401,TMF014,5,VES,2023-12-10,0.0,0.0,480.0,0.0
402,TMF014,5,NOT,2023-12-11,0.0,0.0,480.0,0.0
403,TMF014,5,MAT,2023-12-11,0.0,22.0,480.0,0.04583333333333333
404,TMF014,5,VES,2023-12-11,0.0,0.0,480.0,0.0
405,TMF014,5,NOT,2023-12-12,0.0,12.0,480.0,0.025
406,TMF014,5,MAT,2023-12-12,0.0,0.0,480.0,0.0
407,TMF014,5,VES,2023-12-12,0.0,0.0,480.0,0.0
408,TMF014,5,NOT,2023-12-13,0.0,0.0,480.0,0.0
409,TMF014,5,MAT,2023-12-13,0.0,0.0,480.0,0.0
410,TMF014,5,VES,2023-12-13,0.0,0.0,480.0,0.0
411,TMF014,5,NOT,2023-12-14,0.0,0.0,480.0,0.0
412,TMF014,5,MAT,2023-12-14,0.0,0.0,480.0,0.0
413,TMF014,5,VES,2023-12-14,0.0,0.0,480.0,0.0
414,TMF014,5,NOT,2023-12-15,0.0,0.0,480.0,0.0
415,TMF014,5,MAT,2023-12-15,0.0,0.0,480.0,0.0
416,TMF014,5,VES,2023-12-15,0.0,0.0,480.0,0.0
417,TMF014,5,NOT,2023-12-16,0.0,0.0,480.0,0.0
418,TMF014,5,MAT,2023-12-16,0.0,16.0,480.0,0.03333333333333333
419,TMF014,5,VES,2023-12-16,0.0,0.0,480.0,0.0
420,TMF014,5,NOT,2023-12-17,0.0,0.0,480.0,0.0
421,TMF014,5,MAT,2023-12-17,0.0,0.0,480.0,0.0
422,TMF014,5,VES,2023-12-17,0.0,0.0,480.0,0.0
423,TMF014,5,NOT,2023-12-18,0.0,0.0,480.0,0.0
424,TMF014,5,MAT,2023-12-18,0.0,0.0,480.0,0.0
425,TMF014,5,VES,2023-12-18,0.0,0.0,480.0,0.0
426,TMF014,5,NOT,2023-12-19,0.0,0.0,480.0,0.0
427,TMF014,5,MAT,2023-12-19,0.0,220.0,480.0,0.4583333333333333
428,TMF014,5,VES,2023-12-19,0.0,0.0,480.0,0.0
429,TMF014,5,NOT,2023-12-20,0.0,0.0,480.0,0.0
430,TMF014,5,MAT,2023-12-20,0.0,0.0,480.0,0.0
431,TMF014,5,VES,2023-12-20,0.0,0.0,480.0,0.0
432,TMF014,5,NOT,2023-12-21,0.0,0.0,480.0,0.0
433,TMF014,5,MAT,2023-12-21,0.0,0.0,480.0,0.0
434,TMF014,5,VES,2023-12-21,0.0,0.0,480.0,0.0
435,TMF014,5,NOT,2023-12-22,0.0,0.0,480.0,0.0
436,TMF014,5,MAT,2023-12-22,0.0,0.0,480.0,0.0
437,TMF014,5,VES,2023-12-22,0.0,0.0,480.0,0.0
438,TMF014,5,NOT,2023-12-23,0.0,0.0,480.0,0.0
439,TMF014,5,MAT,2023-12-23,0.0,0.0,480.0,0.0
440,TMF014,5,VES,2023-12-23,0.0,0.0,480.0,0.0
441,TMF014,5,NOT,2023-12-24,0.0,0.0,480.0,0.0
442,TMF014,5,MAT,2023-12-24,0.0,0.0,480.0,0.0
443,TMF014,5,VES,2023-12-24,0.0,0.0,480.0,0.0
444,TMF014,5,NOT,2023-12-25,0.0,0.0,480.0,0.0
445,TMF014,5,MAT,2023-12-25,0.0,0.0,480.0,0.0
446,TMF014,5,VES,2023-12-25,0.0,0.0,480.0,0.0
447,TMF014,5,NOT,2023-12-26,0.0,0.0,480.0,0.0
448,TMF014,5,MAT,2023-12-26,0.0,0.0,480.0,0.0
449,TMF014,5,VES,2023-12-26,0.0,0.0,480.0,0.0
450,TMF014,5,NOT,2023-12-27,0.0,0.0,480.0,0.0
451,TMF014,5,MAT,2023-12-27,0.0,0.0,480.0,0.0
452,TMF014,5,VES,2023-12-27,0.0,0.0,480.0,0.0
453,TMF014,5,NOT,2023-12-28,0.0,0.0,480.0,0.0
454,TMF014,5,MAT,2023-12-28,0.0,0.0,480.0,0.0
455,TMF014,5,VES,2023-12-28,0.0,0.0,480.0,0.0
456,TMF014,5,NOT,2023-12-29,0.0,16.0,480.0,0.03333333333333333
457,TMF014,5,MAT,2023-12-29,0.0,28.0,480.0,0.058333333333333334
458,TMF014,5,VES,2023-12-29,0.0,0.0,480.0,0.0
459,TMF014,5,NOT,2023-12-30,0.0,0.0,480.0,0.0
460,TMF014,5,MAT,2023-12-30,0.0,0.0,480.0,0.0
461,TMF014,5,VES,2023-12-30,0.0,0.0,480.0,0.0
462,TMF014,5,NOT,2023-12-31,0.0,0.0,480.0,0.0
463,TMF014,5,MAT,2023-12-31,0.0,0.0,480.0,0.0
464,TMF014,5,VES,2023-12-31,0.0,0.0,480.0,0.0
465,TMF004,6,NOT,2023-12-01,0.0,0.0,480.0,0.0
466,TMF004,6,MAT,2023-12-01,0.0,44.0,480.0,0.09166666666666666
467,TMF004,6,VES,2023-12-01,0.0,42.0,480.0,0.0875
468,TMF004,6,NOT,2023-12-02,0.0,134.0,480.0,0.2791666666666667
469,TMF004,6,MAT,2023-12-02,0.0,110.0,480.0,0.22916666666666666
470,TMF004,6,VES,2023-12-02,0.0,0.0,480.0,0.0
471,TMF004,6,NOT,2023-12-03,0.0,0.0,480.0,0.0
472,TMF004,6,MAT,2023-12-03,0.0,250.0,480.0,0.5208333333333334
473,TMF004,6,VES,2023-12-03,0.0,0.0,480.0,0.0
474,TMF004,6,NOT,2023-12-04,0.0,0.0,480.0,0.0
475,TMF004,6,MAT,2023-12-04,0.0,128.0,480.0,0.26666666666666666
476,TMF004,6,VES,2023-12-04,0.0,0.0,480.0,0.0
477,TMF004,6,NOT,2023-12-05,0.0,0.0,480.0,0.0
478,TMF004,6,MAT,2023-12-05,35.0,161.0,445.0,0.36179775280898874
479,TMF004,6,VES,2023-12-05,0.0,0.0,480.0,0.0
480,TMF004,6,NOT,2023-12-06,0.0,0.0,480.0,0.0
481,TMF004,6,MAT,2023-12-06,0.0,62.0,480.0,0.12916666666666668
482,TMF004,6,VES,2023-12-06,0.0,0.0,480.0,0.0
483,TMF004,6,NOT,2023-12-07,0.0,0.0,480.0,0.0
484,TMF004,6,MAT,2023-12-07,0.0,4.0,480.0,0.008333333333333333
485,TMF004,6,VES,2023-12-07,0.0,0.0,480.0,0.0
486,TMF004,6,NOT,2023-12-08,0.0,0.0,480.0,0.0
487,TMF004,6,MAT,2023-12-08,0.0,2.0,480.0,0.004166666666666667
488,TMF004,6,VES,2023-12-08,0.0,0.0,480.0,0.0
489,TMF004,6,NOT,2023-12-09,0.0,0.0,480.0,0.0
490,TMF004,6,MAT,2023-12-09,0.0,2.0,480.0,0.004166666666666667
491,TMF004,6,VES,2023-12-09,0.0,0.0,480.0,0.0
492,TMF004,6,NOT,2023-12-10,0.0,480.0,480.0,1.0
493,TMF004,6,MAT,2023-12-10,0.0,0.0,480.0,0.0
494,TMF004,6,VES,2023-12-10,0.0,0.0,480.0,0.0
495,TMF004,6,NOT,2023-12-11,0.0,0.0,480.0,0.0
496,TMF004,6,MAT,2023-12-11,0.0,0.0,480.0,0.0
497,TMF004,6,VES,2023-12-11,0.0,0.0,480.0,0.0
498,TMF004,6,NOT,2023-12-12,0.0,0.0,480.0,0.0
499,TMF004,6,MAT,2023-12-12,0.0,0.0,480.0,0.0
500,TMF004,6,VES,2023-12-12,0.0,0.0,480.0,0.0
501,TMF004,6,NOT,2023-12-13,0.0,0.0,480.0,0.0
502,TMF004,6,MAT,2023-12-13,0.0,0.0,480.0,0.0
503,TMF004,6,VES,2023-12-13,0.0,0.0,480.0,0.0
504,TMF004,6,NOT,2023-12-14,0.0,0.0,480.0,0.0
505,TMF004,6,MAT,2023-12-14,0.0,182.0,480.0,0.37916666666666665
506,TMF004,6,VES,2023-12-14,0.0,0.0,480.0,0.0
507,TMF004,6,NOT,2023-12-15,0.0,0.0,480.0,0.0
508,TMF004,6,MAT,2023-12-15,0.0,0.0,480.0,0.0
509,TMF004,6,VES,2023-12-15,0.0,0.0,480.0,0.0
510,TMF004,6,NOT,2023-12-16,0.0,0.0,480.0,0.0
511,TMF004,6,MAT,2023-12-16,0.0,38.0,480.0,0.07916666666666666
512,TMF004,6,VES,2023-12-16,0.0,0.0,480.0,0.0
513,TMF004,6,NOT,2023-12-17,0.0,0.0,480.0,0.0
514,TMF004,6,MAT,2023-12-17,0.0,0.0,480.0,0.0
515,TMF004,6,VES,2023-12-17,0.0,0.0,480.0,0.0
516,TMF004,6,NOT,2023-12-18,0.0,0.0,480.0,0.0
517,TMF004,6,MAT,2023-12-18,0.0,0.0,480.0,0.0
518,TMF004,6,VES,2023-12-18,0.0,0.0,480.0,0.0
519,TMF004,6,NOT,2023-12-19,0.0,0.0,480.0,0.0
520,TMF004,6,MAT,2023-12-19,0.0,54.0,480.0,0.1125
521,TMF004,6,VES,2023-12-19,0.0,0.0,480.0,0.0
522,TMF004,6,NOT,2023-12-20,0.0,0.0,480.0,0.0
523,TMF004,6,MAT,2023-12-20,0.0,166.0,480.0,0.3458333333333333
524,TMF004,6,VES,2023-12-20,0.0,0.0,480.0,0.0
525,TMF004,6,NOT,2023-12-21,0.0,0.0,480.0,0.0
526,TMF004,6,MAT,2023-12-21,0.0,0.0,480.0,0.0
527,TMF004,6,VES,2023-12-21,0.0,0.0,480.0,0.0
528,TMF004,6,NOT,2023-12-22,0.0,0.0,480.0,0.0
529,TMF004,6,MAT,2023-12-22,0.0,0.0,480.0,0.0
530,TMF004,6,VES,2023-12-22,0.0,0.0,480.0,0.0
531,TMF004,6,NOT,2023-12-23,0.0,0.0,480.0,0.0
532,TMF004,6,MAT,2023-12-23,0.0,0.0,480.0,0.0
533,TMF004,6,VES,2023-12-23,0.0,0.0,480.0,0.0
534,TMF004,6,NOT,2023-12-24,0.0,0.0,480.0,0.0
535,TMF004,6,MAT,2023-12-24,0.0,0.0,480.0,0.0
536,TMF004,6,VES,2023-12-24,0.0,0.0,480.0,0.0
537,TMF004,6,NOT,2023-12-25,0.0,0.0,480.0,0.0
538,TMF004,6,MAT,2023-12-25,0.0,0.0,480.0,0.0
539,TMF004,6,VES,2023-12-25,0.0,0.0,480.0,0.0
540,TMF004,6,NOT,2023-12-26,0.0,0.0,480.0,0.0
541,TMF004,6,MAT,2023-12-26,0.0,24.0,480.0,0.05
542,TMF004,6,VES,2023-12-26,0.0,0.0,480.0,0.0
543,TMF004,6,NOT,2023-12-27,0.0,0.0,480.0,0.0
544,TMF004,6,MAT,2023-12-27,0.0,0.0,480.0,0.0
545,TMF004,6,VES,2023-12-27,0.0,0.0,480.0,0.0
546,TMF004,6,NOT,2023-12-28,0.0,0.0,480.0,0.0
547,TMF004,6,MAT,2023-12-28,0.0,0.0,480.0,0.0
548,TMF004,6,VES,2023-12-28,0.0,0.0,480.0,0.0
549,TMF004,6,NOT,2023-12-29,0.0,0.0,480.0,0.0
550,TMF004,6,MAT,2023-12-29,0.0,0.0,480.0,0.0
551,TMF004,6,VES,2023-12-29,0.0,0.0,480.0,0.0
552,TMF004,6,NOT,2023-12-30,0.0,0.0,480.0,0.0
553,TMF004,6,MAT,2023-12-30,0.0,0.0,480.0,0.0
554,TMF004,6,VES,2023-12-30,0.0,0.0,480.0,0.0
555,TMF004,6,NOT,2023-12-31,0.0,0.0,480.0,0.0
556,TMF004,6,MAT,2023-12-31,0.0,0.0,480.0,0.0
557,TMF004,6,VES,2023-12-31,0.0,0.0,480.0,0.0
558,TMF009,7,NOT,2023-12-01,0.0,0.0,480.0,0.0
559,TMF009,7,MAT,2023-12-01,0.0,0.0,480.0,0.0
560,TMF009,7,VES,2023-12-01,0.0,0.0,480.0,0.0
561,TMF009,7,NOT,2023-12-02,0.0,98.0,480.0,0.20416666666666666
562,TMF009,7,MAT,2023-12-02,0.0,0.0,480.0,0.0
563,TMF009,7,VES,2023-12-02,0.0,0.0,480.0,0.0
564,TMF009,7,NOT,2023-12-03,0.0,0.0,480.0,0.0
565,TMF009,7,MAT,2023-12-03,0.0,6.0,480.0,0.0125
566,TMF009,7,VES,2023-12-03,0.0,0.0,480.0,0.0
567,TMF009,7,NOT,2023-12-04,0.0,0.0,480.0,0.0
568,TMF009,7,MAT,2023-12-04,0.0,0.0,480.0,0.0
569,TMF009,7,VES,2023-12-04,0.0,0.0,480.0,0.0
570,TMF009,7,NOT,2023-12-05,0.0,0.0,480.0,0.0
571,TMF009,7,MAT,2023-12-05,0.0,0.0,480.0,0.0
572,TMF009,7,VES,2023-12-05,0.0,0.0,480.0,0.0
573,TMF009,7,NOT,2023-12-06,0.0,0.0,480.0,0.0
574,TMF009,7,MAT,2023-12-06,0.0,0.0,480.0,0.0
575,TMF009,7,VES,2023-12-06,0.0,0.0,480.0,0.0
576,TMF009,7,NOT,2023-12-07,0.0,0.0,480.0,0.0
577,TMF009,7,MAT,2023-12-07,0.0,74.0,480.0,0.15416666666666667
578,TMF009,7,VES,2023-12-07,0.0,0.0,480.0,0.0
579,TMF009,7,NOT,2023-12-08,0.0,0.0,480.0,0.0
580,TMF009,7,MAT,2023-12-08,0.0,0.0,480.0,0.0
581,TMF009,7,VES,2023-12-08,0.0,0.0,480.0,0.0
582,TMF009,7,NOT,2023-12-09,0.0,0.0,480.0,0.0
583,TMF009,7,MAT,2023-12-09,0.0,0.0,480.0,0.0
584,TMF009,7,VES,2023-12-09,0.0,0.0,480.0,0.0
585,TMF009,7,NOT,2023-12-10,0.0,480.0,480.0,1.0
586,TMF009,7,MAT,2023-12-10,0.0,0.0,480.0,0.0
587,TMF009,7,VES,2023-12-10,0.0,0.0,480.0,0.0
588,TMF009,7,NOT,2023-12-11,0.0,0.0,480.0,0.0
589,TMF009,7,MAT,2023-12-11,0.0,0.0,480.0,0.0
590,TMF009,7,VES,2023-12-11,0.0,0.0,480.0,0.0
591,TMF009,7,NOT,2023-12-12,0.0,2.0,480.0,0.004166666666666667
592,TMF009,7,MAT,2023-12-12,0.0,12.0,480.0,0.025
593,TMF009,7,VES,2023-12-12,0.0,0.0,480.0,0.0
594,TMF009,7,NOT,2023-12-13,0.0,0.0,480.0,0.0
595,TMF009,7,MAT,2023-12-13,0.0,0.0,480.0,0.0
596,TMF009,7,VES,2023-12-13,0.0,0.0,480.0,0.0
597,TMF009,7,NOT,2023-12-14,0.0,0.0,480.0,0.0
598,TMF009,7,MAT,2023-12-14,0.0,0.0,480.0,0.0
599,TMF009,7,VES,2023-12-14,0.0,32.0,480.0,0.06666666666666667
600,TMF009,7,NOT,2023-12-15,0.0,0.0,480.0,0.0
601,TMF009,7,MAT,2023-12-15,0.0,70.0,480.0,0.14583333333333334
602,TMF009,7,VES,2023-12-15,0.0,0.0,480.0,0.0
603,TMF009,7,NOT,2023-12-16,0.0,0.0,480.0,0.0
604,TMF009,7,MAT,2023-12-16,0.0,32.0,480.0,0.06666666666666667
605,TMF009,7,VES,2023-12-16,0.0,0.0,480.0,0.0
606,TMF009,7,NOT,2023-12-17,0.0,0.0,480.0,0.0
607,TMF009,7,MAT,2023-12-17,0.0,0.0,480.0,0.0
608,TMF009,7,VES,2023-12-17,0.0,0.0,480.0,0.0
609,TMF009,7,NOT,2023-12-18,0.0,0.0,480.0,0.0
610,TMF009,7,MAT,2023-12-18,0.0,38.0,480.0,0.07916666666666666
611,TMF009,7,VES,2023-12-18,0.0,0.0,480.0,0.0
612,TMF009,7,NOT,2023-12-19,0.0,0.0,480.0,0.0
613,TMF009,7,MAT,2023-12-19,0.0,0.0,480.0,0.0
614,TMF009,7,VES,2023-12-19,0.0,0.0,480.0,0.0
615,TMF009,7,NOT,2023-12-20,0.0,0.0,480.0,0.0
616,TMF009,7,MAT,2023-12-20,0.0,28.0,480.0,0.058333333333333334
617,TMF009,7,VES,2023-12-20,0.0,0.0,480.0,0.0
618,TMF009,7,NOT,2023-12-21,0.0,0.0,480.0,0.0
619,TMF009,7,MAT,2023-12-21,0.0,0.0,480.0,0.0
620,TMF009,7,VES,2023-12-21,0.0,0.0,480.0,0.0
621,TMF009,7,NOT,2023-12-22,0.0,2.0,480.0,0.004166666666666667
622,TMF009,7,MAT,2023-12-22,0.0,0.0,480.0,0.0
623,TMF009,7,VES,2023-12-22,0.0,0.0,480.0,0.0
624,TMF009,7,NOT,2023-12-23,0.0,0.0,480.0,0.0
625,TMF009,7,MAT,2023-12-23,0.0,114.0,480.0,0.2375
626,TMF009,7,VES,2023-12-23,0.0,0.0,480.0,0.0
627,TMF009,7,NOT,2023-12-24,0.0,0.0,480.0,0.0
628,TMF009,7,MAT,2023-12-24,0.0,0.0,480.0,0.0
629,TMF009,7,VES,2023-12-24,0.0,0.0,480.0,0.0
630,TMF009,7,NOT,2023-12-25,0.0,0.0,480.0,0.0
631,TMF009,7,MAT,2023-12-25,0.0,0.0,480.0,0.0
632,TMF009,7,VES,2023-12-25,0.0,0.0,480.0,0.0
633,TMF009,7,NOT,2023-12-26,0.0,0.0,480.0,0.0
634,TMF009,7,MAT,2023-12-26,0.0,2.0,480.0,0.004166666666666667
635,TMF009,7,VES,2023-12-26,0.0,0.0,480.0,0.0
636,TMF009,7,NOT,2023-12-27,0.0,0.0,480.0,0.0
637,TMF009,7,MAT,2023-12-27,0.0,0.0,480.0,0.0
638,TMF009,7,VES,2023-12-27,0.0,0.0,480.0,0.0
639,TMF009,7,NOT,2023-12-28,0.0,0.0,480.0,0.0
640,TMF009,7,MAT,2023-12-28,0.0,0.0,480.0,0.0
641,TMF009,7,VES,2023-12-28,0.0,0.0,480.0,0.0
642,TMF009,7,NOT,2023-12-29,0.0,0.0,480.0,0.0
643,TMF009,7,MAT,2023-12-29,0.0,0.0,480.0,0.0
644,TMF009,7,VES,2023-12-29,0.0,0.0,480.0,0.0
645,TMF009,7,NOT,2023-12-30,0.0,0.0,480.0,0.0
646,TMF009,7,MAT,2023-12-30,0.0,0.0,480.0,0.0
647,TMF009,7,VES,2023-12-30,0.0,0.0,480.0,0.0
648,TMF009,7,NOT,2023-12-31,0.0,0.0,480.0,0.0
649,TMF009,7,MAT,2023-12-31,0.0,0.0,480.0,0.0
650,TMF009,7,VES,2023-12-31,0.0,0.0,480.0,0.0
651,TMF001,8,NOT,2023-12-01,0.0,0.0,480.0,0.0
652,TMF001,8,MAT,2023-12-01,0.0,0.0,480.0,0.0
653,TMF001,8,VES,2023-12-01,0.0,0.0,480.0,0.0
654,TMF001,8,NOT,2023-12-02,0.0,0.0,480.0,0.0
655,TMF001,8,MAT,2023-12-02,0.0,0.0,480.0,0.0
656,TMF001,8,VES,2023-12-02,0.0,0.0,480.0,0.0
657,TMF001,8,NOT,2023-12-03,0.0,0.0,480.0,0.0
658,TMF001,8,MAT,2023-12-03,0.0,0.0,480.0,0.0
659,TMF001,8,VES,2023-12-03,0.0,0.0,480.0,0.0
660,TMF001,8,NOT,2023-12-04,0.0,0.0,480.0,0.0
661,TMF001,8,MAT,2023-12-04,0.0,2.0,480.0,0.004166666666666667
662,TMF001,8,VES,2023-12-04,0.0,0.0,480.0,0.0
663,TMF001,8,NOT,2023-12-05,0.0,0.0,480.0,0.0
664,TMF001,8,MAT,2023-12-05,0.0,0.0,480.0,0.0
665,TMF001,8,VES,2023-12-05,0.0,0.0,480.0,0.0
666,TMF001,8,NOT,2023-12-06,0.0,0.0,480.0,0.0
667,TMF001,8,MAT,2023-12-06,0.0,0.0,480.0,0.0
668,TMF001,8,VES,2023-12-06,0.0,0.0,480.0,0.0
669,TMF001,8,NOT,2023-12-07,0.0,0.0,480.0,0.0
670,TMF001,8,MAT,2023-12-07,0.0,0.0,480.0,0.0
671,TMF001,8,VES,2023-12-07,0.0,0.0,480.0,0.0
672,TMF001,8,NOT,2023-12-08,0.0,28.0,480.0,0.058333333333333334
673,TMF001,8,MAT,2023-12-08,0.0,0.0,480.0,0.0
674,TMF001,8,VES,2023-12-08,0.0,50.0,480.0,0.10416666666666667
675,TMF001,8,NOT,2023-12-09,0.0,0.0,480.0,0.0
676,TMF001,8,MAT,2023-12-09,0.0,342.0,480.0,0.7125
677,TMF001,8,VES,2023-12-09,0.0,0.0,480.0,0.0
678,TMF001,8,NOT,2023-12-10,0.0,0.0,480.0,0.0
679,TMF001,8,MAT,2023-12-10,0.0,0.0,480.0,0.0
680,TMF001,8,VES,2023-12-10,0.0,0.0,480.0,0.0
681,TMF001,8,NOT,2023-12-11,0.0,0.0,480.0,0.0
682,TMF001,8,MAT,2023-12-11,0.0,0.0,480.0,0.0
683,TMF001,8,VES,2023-12-11,0.0,44.0,480.0,0.09166666666666666
684,TMF001,8,NOT,2023-12-12,0.0,0.0,480.0,0.0
685,TMF001,8,MAT,2023-12-12,0.0,14.0,480.0,0.029166666666666667
686,TMF001,8,VES,2023-12-12,0.0,0.0,480.0,0.0
687,TMF001,8,NOT,2023-12-13,0.0,0.0,480.0,0.0
688,TMF001,8,MAT,2023-12-13,0.0,42.0,480.0,0.0875
689,TMF001,8,VES,2023-12-13,0.0,0.0,480.0,0.0
690,TMF001,8,NOT,2023-12-14,0.0,0.0,480.0,0.0
691,TMF001,8,MAT,2023-12-14,0.0,0.0,480.0,0.0
692,TMF001,8,VES,2023-12-14,0.0,0.0,480.0,0.0
693,TMF001,8,NOT,2023-12-15,0.0,0.0,480.0,0.0
694,TMF001,8,MAT,2023-12-15,0.0,32.0,480.0,0.06666666666666667
695,TMF001,8,VES,2023-12-15,0.0,0.0,480.0,0.0
696,TMF001,8,NOT,2023-12-16,0.0,0.0,480.0,0.0
697,TMF001,8,MAT,2023-12-16,0.0,18.0,480.0,0.0375
698,TMF001,8,VES,2023-12-16,0.0,0.0,480.0,0.0
699,TMF001,8,NOT,2023-12-17,0.0,0.0,480.0,0.0
700,TMF001,8,MAT,2023-12-17,0.0,0.0,480.0,0.0
701,TMF001,8,VES,2023-12-17,0.0,0.0,480.0,0.0
702,TMF001,8,NOT,2023-12-18,0.0,0.0,480.0,0.0
703,TMF001,8,MAT,2023-12-18,0.0,0.0,480.0,0.0
704,TMF001,8,VES,2023-12-18,0.0,0.0,480.0,0.0
705,TMF001,8,NOT,2023-12-19,0.0,0.0,480.0,0.0
706,TMF001,8,MAT,2023-12-19,0.0,0.0,480.0,0.0
707,TMF001,8,VES,2023-12-19,0.0,0.0,480.0,0.0
708,TMF001,8,NOT,2023-12-20,0.0,0.0,480.0,0.0
709,TMF001,8,MAT,2023-12-20,0.0,0.0,480.0,0.0
710,TMF001,8,VES,2023-12-20,0.0,152.0,480.0,0.31666666666666665
711,TMF001,8,NOT,2023-12-21,0.0,0.0,480.0,0.0
712,TMF001,8,MAT,2023-12-21,0.0,0.0,480.0,0.0
713,TMF001,8,VES,2023-12-21,0.0,0.0,480.0,0.0
714,TMF001,8,NOT,2023-12-22,0.0,0.0,480.0,0.0
715,TMF001,8,MAT,2023-12-22,0.0,0.0,480.0,0.0
716,TMF001,8,VES,2023-12-22,0.0,0.0,480.0,0.0
717,TMF001,8,NOT,2023-12-23,0.0,0.0,480.0,0.0
718,TMF001,8,MAT,2023-12-23,0.0,0.0,480.0,0.0
719,TMF001,8,VES,2023-12-23,0.0,0.0,480.0,0.0
720,TMF001,8,NOT,2023-12-24,0.0,0.0,480.0,0.0
721,TMF001,8,MAT,2023-12-24,0.0,0.0,480.0,0.0
722,TMF001,8,VES,2023-12-24,0.0,0.0,480.0,0.0
723,TMF001,8,NOT,2023-12-25,0.0,0.0,480.0,0.0
724,TMF001,8,MAT,2023-12-25,0.0,0.0,480.0,0.0
725,TMF001,8,VES,2023-12-25,0.0,0.0,480.0,0.0
726,TMF001,8,NOT,2023-12-26,0.0,0.0,480.0,0.0
727,TMF001,8,MAT,2023-12-26,0.0,142.0,480.0,0.29583333333333334
728,TMF001,8,VES,2023-12-26,0.0,0.0,480.0,0.0
729,TMF001,8,NOT,2023-12-27,0.0,8.0,480.0,0.016666666666666666
730,TMF001,8,MAT,2023-12-27,0.0,0.0,480.0,0.0
731,TMF001,8,VES,2023-12-27,0.0,0.0,480.0,0.0
732,TMF001,8,NOT,2023-12-28,34.0,0.0,446.0,0.0
733,TMF001,8,MAT,2023-12-28,0.0,0.0,480.0,0.0
734,TMF001,8,VES,2023-12-28,0.0,0.0,480.0,0.0
735,TMF001,8,NOT,2023-12-29,0.0,0.0,480.0,0.0
736,TMF001,8,MAT,2023-12-29,0.0,0.0,480.0,0.0
737,TMF001,8,VES,2023-12-29,0.0,0.0,480.0,0.0
738,TMF001,8,NOT,2023-12-30,0.0,0.0,480.0,0.0
739,TMF001,8,MAT,2023-12-30,0.0,0.0,480.0,0.0
740,TMF001,8,VES,2023-12-30,0.0,0.0,480.0,0.0
741,TMF001,8,NOT,2023-12-31,0.0,0.0,480.0,0.0
742,TMF001,8,MAT,2023-12-31,0.0,0.0,480.0,0.0
743,TMF001,8,VES,2023-12-31,0.0,0.0,480.0,0.0
744,TMF008,9,NOT,2023-12-01,0.0,0.0,480.0,0.0
745,TMF008,9,MAT,2023-12-01,0.0,184.0,480.0,0.38333333333333336
746,TMF008,9,VES,2023-12-01,0.0,0.0,480.0,0.0
747,TMF008,9,NOT,2023-12-02,0.0,0.0,480.0,0.0
748,TMF008,9,MAT,2023-12-02,0.0,0.0,480.0,0.0
749,TMF008,9,VES,2023-12-02,0.0,0.0,480.0,0.0
750,TMF008,9,NOT,2023-12-03,0.0,0.0,480.0,0.0
751,TMF008,9,MAT,2023-12-03,0.0,0.0,480.0,0.0
752,TMF008,9,VES,2023-12-03,0.0,36.0,480.0,0.075
753,TMF008,9,NOT,2023-12-04,0.0,0.0,480.0,0.0
754,TMF008,9,MAT,2023-12-04,35.0,127.0,445.0,0.2853932584269663
755,TMF008,9,VES,2023-12-04,0.0,0.0,480.0,0.0
756,TMF008,9,NOT,2023-12-05,0.0,0.0,480.0,0.0
757,TMF008,9,MAT,2023-12-05,0.0,0.0,480.0,0.0
758,TMF008,9,VES,2023-12-05,0.0,0.0,480.0,0.0
759,TMF008,9,NOT,2023-12-06,0.0,148.0,480.0,0.30833333333333335
760,TMF008,9,MAT,2023-12-06,0.0,0.0,480.0,0.0
761,TMF008,9,VES,2023-12-06,0.0,0.0,480.0,0.0
